SubID,Include,Exclusion_reason,Counting,Task,Trial,response,scorenotes,accuracy
BABSYN461,1,NA,yes,next,target37,38,NA,1
BABSYN461,1,NA,yes,next,target40,41,NA,1
BABSYN461,1,NA,yes,next,target59,60,NA,1
BABSYN461,1,NA,yes,next,target62,63,NA,1
BABSYN461,1,NA,yes,next,target70,80,NA,0
BABSYN461,1,NA,yes,next,target86,87,NA,1
BABSYN461,1,NA,yes,skip,by10s,DK,NA,0
BABSYN461,1,NA,yes,skip,by2s,"6,8,10 (Child had a chart that helped her on this)",Counted all #'s in correct order?,1
BABSYN461,1,NA,yes,skip,by5s,DK,NA,0
BABSYN462,1,NA,yes,Backward,13to9,"13, 12, 11, 10, 9",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Backward,18to14,"18, 17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Backward,26to22,"24, 23, 22",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN462,1,NA,yes,next,target23,24,NA,1
BABSYN462,1,NA,yes,next,target29,30,NA,1
BABSYN462,1,NA,yes,next,target37,38,NA,1
BABSYN462,1,NA,yes,next,target40,54,NA,0
BABSYN462,1,NA,yes,next,target59,69,NA,0
BABSYN462,1,NA,yes,next,target62,63,NA,1
BABSYN462,1,NA,yes,next,target70,80,NA,0
BABSYN462,1,NA,yes,next,target86,90,NA,0
BABSYN462,1,NA,yes,skip,by10s,"10, 20, 13, 14, 15, 16",NA,0
BABSYN462,1,NA,yes,skip,by2s,"2, 4, 6, 8, 7, 6, 5",NA,0
BABSYN462,1,NA,yes,skip,by5s,"5, 10, 11, 12, 13, 14, 15",NA,0
